Movie Name,Average Rating,genres
Robot & Frank (2012),3.701030928,Comedy|Drama|Sci-Fi
Bullets Over Broadway (1994),3.700734013,Comedy
"Daytrippers, The (1996)",3.700676983,Comedy|Drama|Mystery|Romance
Samsara (2001),3.700617284,Adventure|Drama|Romance
Pursuit of Happiness (2001),3.700160772,Comedy|Romance
Adam (2009),3.7,Drama|Romance
Slap Shot (1977),3.699602781,Comedy
"Time Machine, The (1960)",3.699372604,Action|Adventure|Sci-Fi
Kitchen Stories (Salmer fra kjøkkenet) (2003),3.699312715,Comedy|Drama
Nothing Sacred (1937),3.699115044,Comedy|Drama|Romance
"Hours, The (2002)",3.699029126,Drama|Romance
"Killing of a Chinese Bookie, The (1976)",3.698795181,Comedy|Crime|Drama|Film-Noir|Musical
Broken Embraces (Los abrazos rotos) (2009),3.69873817,Drama|Romance|Thriller
"Man Who Came to Dinner, The (1942)",3.698473282,Comedy
"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",3.698003328,Action|Crime
Collateral (2004),3.697973401,Action|Crime|Drama|Thriller
Broadcast News (1987),3.69795539,Comedy|Drama|Romance
In China They Eat Dogs (I Kina spiser de hunde) (1999),3.697749196,Action|Comedy
About a Boy (2002),3.697638549,Comedy|Drama|Romance
Tombstone (1993),3.697499505,Action|Drama|Western
"It's the Great Pumpkin, Charlie Brown (1966)",3.697331461,Animation|Children|Comedy
Swimming with Sharks (1995),3.697253851,Comedy|Drama
"Guard, The (2011)",3.697247706,Comedy|Crime
Caddyshack (1980),3.696954257,Comedy
Go (1999),3.696574702,Comedy|Crime
Star Trek II: The Wrath of Khan (1982),3.695683634,Action|Adventure|Sci-Fi|Thriller
"Front, The (1976)",3.695121951,Comedy|Drama
"You, the Living (Du levande) (2007)",3.694767442,Comedy|Drama|Musical
People Will Talk (1951),3.694656489,Comedy|Romance
Catch-22 (1970),3.69448324,Comedy|War
In Search of a Midnight Kiss (2007),3.694444444,Comedy|Romance
"Last Samurai, The (2003)",3.694285168,Action|Adventure|Drama|War
Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),3.694160584,Comedy|Drama
Summer with Monika (Sommaren med Monika) (1953),3.693548387,Drama|Romance
Silverado (1985),3.693267776,Action|Western
Out of Sight (1998),3.693151554,Comedy|Crime|Drama|Romance|Thriller
Brokeback Mountain (2005),3.692044636,Drama|Romance
Slacker (1991),3.691919192,Comedy|Drama
Funeral in Berlin (1966),3.691275168,Action|Drama|Thriller
"Wings of the Dove, The (1997)",3.691230851,Drama|Romance
Mr. Blandings Builds His Dream House (1948),3.690773067,Comedy
Lethal Weapon (1987),3.690635641,Action|Comedy|Crime|Drama
Bagdad Cafe (Out of Rosenheim) (1987),3.690512048,Comedy|Drama
"Secret Life of Walter Mitty, The (1947)",3.690095847,Comedy|Romance|Thriller
"Piano, The (1993)",3.689946098,Drama|Romance
Transamerica (2005),3.689608022,Adventure|Comedy|Drama
Leaving Las Vegas (1995),3.689509581,Drama|Romance
Rust and Bone (De rouille et d'os) (2012),3.689440994,Drama|Romance
"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",3.689349112,Comedy|Crime|Thriller
Charlie Wilson's War (2007),3.68900675,Comedy|Drama|War
Imitation of Life (1959),3.688925081,Drama|Romance
Sex and Lucia (Lucía y el sexo) (2001),3.688799076,Drama|Romance
Alice Doesn't Live Here Anymore (1974),3.688729875,Drama|Romance
Dr. No (1962),3.688152582,Action|Adventure|Thriller
Murder by Death (1976),3.687635575,Comedy|Crime|Mystery|Thriller
In the Bleak Midwinter (1995),3.6873706,Comedy|Drama
"Kings of Summer, The (2013)",3.687116564,Comedy
Black Hawk Down (2001),3.686862245,Action|Drama|War
Point Blank (1967),3.686797753,Action|Crime|Drama|Thriller
"Sum of Us, The (1994)",3.686567164,Comedy|Drama
"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",3.686416185,Drama|Romance
Slaughterhouse-Five (1972),3.686335404,Comedy|Drama|Sci-Fi|War
Forgetting Sarah Marshall (2008),3.685950413,Comedy|Romance
Loves of a Blonde (Lásky jedné plavovlásky) (1965),3.685810811,Comedy|Drama|Romance
Indochine (1992),3.685514019,Drama|Romance
Dazed and Confused (1993),3.685252022,Comedy
Here Comes Mr. Jordan (1941),3.685185185,Comedy|Fantasy|Romance
"Comedians of Comedy, The (2005)",3.685106383,Comedy|Documentary
"Enemy Below, The (1957)",3.684848485,Action|Drama|War
"Secret Policeman's Other Ball, The (1982)",3.684563758,Comedy|Documentary|Musical
Sweet and Lowdown (1999),3.683638444,Comedy|Drama
Voices of a Distant Star (Hoshi no koe) (2003),3.683098592,Animation|Drama|Romance|Sci-Fi
Topkapi (1964),3.682779456,Adventure|Comedy|Thriller
Ricky Gervais Live 2: Politics (2004),3.682692308,Comedy
"Animatrix, The (2003)",3.682432432,Action|Animation|Drama|Sci-Fi
Off the Map (2003),3.682389937,Comedy|Drama
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",3.682330827,Action|Fantasy|Horror|Romance
Immortal Beloved (1994),3.682121212,Drama|Romance
What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),3.681481481,Comedy|Drama
Allegro non troppo (1977),3.68125,Animation|Comedy|Fantasy|Musical
X2: X-Men United (2003),3.681243177,Action|Adventure|Sci-Fi|Thriller
Aladdin (1992),3.680856276,Adventure|Animation|Children|Comedy|Musical
"Muppet Movie, The (1979)",3.680627116,Adventure|Children|Comedy|Musical
College (1927),3.680555556,Comedy
Wuthering Heights (1939),3.680272109,Drama|Romance
Wallace and Gromit in 'A Matter of Loaf and Death' (2008),3.67979798,Animation|Comedy
Stripes (1981),3.679790026,Comedy|War
Robin Hood (1973),3.679668508,Adventure|Animation|Children|Comedy|Musical
"Rock, The (1996)",3.679536249,Action|Adventure|Thriller
Love in the Afternoon (1957),3.679513185,Comedy|Romance
Little Voice (1998),3.678992919,Comedy
"Mighty Wind, A (2003)",3.678875082,Comedy|Musical
"Purple Rose of Cairo, The (1985)",3.678089172,Comedy|Drama|Fantasy|Romance
Faust (1994),3.67798913,Animation|Comedy|Thriller
"Affair of Love, An (Liaison pornographique, Une) (1999)",3.67768595,Drama|Romance
Mystery Science Theater 3000: The Movie (1996),3.676937588,Comedy|Sci-Fi
In the Company of Men (1997),3.676920063,Comedy|Drama
Indiana Jones and the Temple of Doom (1984),3.676502398,Action|Adventure|Fantasy
Dirty Rotten Scoundrels (1988),3.676294074,Comedy
Tora! Tora! Tora! (1970),3.675897436,Action|Drama|War
Iron Man 3 (2013),3.675886144,Action|Sci-Fi|Thriller|IMAX
Junebug (2005),3.675732218,Comedy|Drama
"Last Metro, The (Dernier métro, Le) (1980)",3.674757282,Drama|Romance
"Bell, Book and Candle (1958)",3.674518201,Comedy|Fantasy|Romance
Daria: Is It Fall Yet? (2000),3.674342105,Animation|Comedy
Educating Rita (1983),3.674242424,Comedy|Drama
Lost Highway (1997),3.673918449,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
Never Let Me Go (2010),3.673883627,Drama|Romance|Sci-Fi
Four Lions (2010),3.673657718,Comedy|Drama
2046 (2004),3.673494983,Drama|Fantasy|Romance|Sci-Fi
Beauty and the Beast (1991),3.673302408,Animation|Children|Fantasy|Musical|Romance|IMAX
"Lower Depths, The (Donzoko) (1957)",3.673076923,Comedy|Drama
Exodus (1960),3.67287234,Drama|Romance|War
"Cabin in the Woods, The (2012)",3.672737621,Comedy|Horror|Sci-Fi|Thriller
Two for the Road (1967),3.672661871,Comedy|Drama|Romance
300 (2007),3.672342001,Action|Fantasy|War|IMAX
"Sandlot, The (1993)",3.672231735,Children|Comedy|Drama
High Society (1956),3.672222222,Comedy|Musical|Romance
Vicky Cristina Barcelona (2008),3.672162162,Comedy|Drama|Romance
"Three Musketeers, The (1973)",3.671774194,Action|Adventure|Comedy
Max Manus (2008),3.671597633,Action|Drama|War
Revanche (2008),3.671568627,Crime|Drama|Romance
To Hell and Back (1955),3.671428571,Action|Drama|War
Fast Times at Ridgemont High (1982),3.671121988,Comedy|Drama|Romance
Nobody's Fool (1994),3.670477642,Comedy|Drama|Romance
Dinner at Eight (1933),3.67037037,Comedy|Drama|Romance
Across the Universe (2007),3.670124481,Drama|Fantasy|Musical|Romance
"Sea Hawk, The (1940)",3.670068027,Action|Adventure|Romance
Stargate: The Ark of Truth (2008),3.669761273,Action|Fantasy|Sci-Fi
Monsieur Hire (1989),3.669064748,Crime|Romance|Thriller
Reefer Madness: The Movie Musical (2005),3.669014085,Comedy|Drama|Musical
Human Traffic (1999),3.668402778,Comedy
Infernal Affairs 2 (Mou gaan dou II) (2003),3.668269231,Action|Crime|Drama|Thriller
"American President, The (1995)",3.667712807,Comedy|Drama|Romance
Little Otik (Otesánek) (2000),3.666666667,Comedy|Drama|Fantasy
Eddie Murphy Raw (1987),3.66621067,Comedy|Documentary
"Descendants, The (2011)",3.666167665,Comedy|Drama
Soul Kitchen (2009),3.665354331,Comedy
Female Trouble (1975),3.665306122,Comedy|Crime
Minority Report (2002),3.664897217,Action|Crime|Mystery|Sci-Fi|Thriller
Star Trek: First Contact (1996),3.664872697,Action|Adventure|Sci-Fi|Thriller
Jurassic Park (1993),3.664740852,Action|Adventure|Sci-Fi|Thriller
"Hudsucker Proxy, The (1994)",3.664181754,Comedy
California Split (1974),3.664179104,Comedy|Drama
Lost in Austen (2008),3.664,Drama|Fantasy|Romance|Sci-Fi
Ed Wood (1994),3.663651867,Comedy|Drama
Begin Again (2013),3.663636364,Comedy|Romance
Wild at Heart (1990),3.66330514,Crime|Drama|Mystery|Romance|Thriller
Two Hands (1999),3.662962963,Comedy|Crime|Thriller
God Bless America (2011),3.662587413,Comedy|Drama
"Good Morning, Vietnam (1987)",3.662582265,Comedy|Drama|War
Saving Grace (2000),3.662084399,Comedy
Topsy-Turvy (1999),3.661821705,Comedy|Drama|Musical
"Law of Desire (Ley del deseo, La) (1987)",3.661676647,Comedy|Drama|Romance
Greenfingers (2000),3.66066838,Comedy|Drama
Clear and Present Danger (1994),3.660309087,Action|Crime|Drama|Thriller
Snake in the Eagle's Shadow (Se ying diu sau) (1978),3.660194175,Action|Comedy
"Bound by Honor (a.k.a. Blood In, Blood Out) (1993)",3.659756098,Action|Crime|Drama|Thriller
Queen Christina (1933),3.659292035,Drama|Romance
Crossing Delancey (1988),3.659172662,Comedy|Romance
Support Your Local Sheriff! (1969),3.658991228,Comedy|Western
Futurama: The Beast with a Billion Backs (2008),3.658753709,Action|Animation|Comedy|Romance|Sci-Fi
Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),3.658730159,Action|Romance
Super Size Me (2004),3.65838806,Comedy|Documentary|Drama
"Abyss, The (1989)",3.658099155,Action|Adventure|Sci-Fi|Thriller
Easy A (2010),3.6578478,Comedy|Romance
"Crying Game, The (1992)",3.657515387,Drama|Romance|Thriller
For Whom the Bell Tolls (1943),3.657062147,Adventure|Drama|Romance|War
À nous la liberté (Freedom for Us) (1931),3.656976744,Comedy|Musical
"Tiger and the Snow, The (La tigre e la neve) (2005)",3.656779661,Comedy|Drama|Romance|War
Real Genius (1985),3.656731641,Comedy
Next Stop Wonderland (1998),3.656691604,Comedy|Drama|Romance
"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",3.655932203,Comedy|Drama|Romance|Sci-Fi
Only Lovers Left Alive (2013),3.655555556,Drama|Horror|Romance
Beau Geste (1939),3.655279503,Action|Adventure|Drama|War
99 francs (2007),3.655,Comedy
Matchstick Men (2003),3.654882496,Comedy|Crime|Drama
"I Love You, Man (2009)",3.654802535,Comedy
"Evening with Kevin Smith 2: Evening Harder, An (2006)",3.654696133,Comedy|Documentary
Mulan (1998),3.654577509,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
"Secret Life of Walter Mitty, The (2013)",3.654338549,Adventure|Comedy|Drama
"Jungle Book, The (1967)",3.653439153,Animation|Children|Comedy|Musical
Once Upon a Time... When We Were Colored (1995),3.653198653,Drama|Romance
Ruby Sparks (2012),3.652857143,Comedy|Fantasy|Romance
"Trouble with Harry, The (1955)",3.6528461,Comedy|Mystery
"Gods Must Be Crazy, The (1980)",3.652831476,Adventure|Comedy
Proof (1991),3.652542373,Comedy|Drama|Romance
Manhattan Murder Mystery (1993),3.652439024,Comedy|Mystery
Tootsie (1982),3.651777916,Comedy|Romance
"Virgin Suicides, The (1999)",3.651238488,Drama|Romance
Four Weddings and a Funeral (1994),3.651106538,Comedy|Romance
Seven Psychopaths (2012),3.650953984,Comedy|Crime
The Raid: Redemption (2011),3.650862069,Action|Crime
Rise of the Planet of the Apes (2011),3.650735294,Action|Drama|Sci-Fi|Thriller
Romeo and Juliet (1968),3.65008881,Drama|Romance
Moonstruck (1987),3.650040225,Comedy|Romance
"Curious Case of Benjamin Button, The (2008)",3.650011408,Drama|Fantasy|Mystery|Romance
"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",3.65,Comedy|Drama
Made in Dagenham (2010),3.649700599,Comedy|Drama
Deathtrap (1982),3.649647887,Comedy|Crime|Mystery|Thriller
"Adventures of Priscilla, Queen of the Desert, The (1994)",3.64958301,Comedy|Drama
Justice League: The Flashpoint Paradox (2013),3.64953271,Action|Adventure|Animation|Fantasy|Sci-Fi
42nd Street (1933),3.649501661,Drama|Musical|Romance
Cul-de-sac (1966),3.648648649,Comedy|Crime|Drama|Thriller
Ink (2009),3.647810219,Action|Fantasy|Sci-Fi
"Road Warrior, The (Mad Max 2) (1981)",3.647213339,Action|Adventure|Sci-Fi
Samurai Fiction (SF: Episode One) (1998),3.647196262,Action|Adventure|Comedy
Religulous (2008),3.647058824,Comedy|Documentary
He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),3.646680942,Romance|Thriller
New Waterford Girl (1999),3.646276596,Comedy
"Baader Meinhof Komplex, Der (2008)",3.646017699,Action|Crime|Drama|Thriller
"OSS 117: Cairo, Nest of Spies (OSS 117: Le Caire nid d'espions) (2006)",3.645522388,Adventure|Comedy|Crime
"Family Thing, A (1996)",3.645454545,Comedy|Drama
Sneakers (1992),3.644771901,Action|Comedy|Crime|Drama|Sci-Fi
"Walk on the Moon, A (1999)",3.644430052,Drama|Romance
That Touch of Mink (1962),3.644366197,Comedy|Romance
"Petrified Forest, The (1936)",3.643902439,Crime|Drama|Romance
Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),3.64379085,Action
Futurama: Bender's Game (2008),3.643528184,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
"Italian Job, The (1969)",3.643117593,Action|Comedy|Crime
When the Cat's Away (Chacun cherche son chat) (1996),3.642701525,Comedy|Romance
Keeping Mum (2005),3.642528736,Comedy|Crime
Ever After: A Cinderella Story (1998),3.642440318,Comedy|Drama|Romance
Happy Accidents (2000),3.642398287,Romance|Sci-Fi
Sink the Bismark! (1960),3.641921397,Action|Drama|War
"Snapper, The (1993)",3.641826923,Comedy|Drama
Fury (2014),3.64116095,Action|Drama|War
Batman: Gotham Knight (2008),3.641089109,Action|Animation|Crime
Reconstruction (2003),3.640540541,Drama|Romance
"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",3.640316206,Action|Adventure|Comedy|Western
"Crimson Pirate, The (1952)",3.64021164,Adventure|Comedy
Monsters University (2013),3.639864865,Adventure|Animation|Comedy
Sixteen Candles (1984),3.638885603,Comedy|Romance
Terms of Endearment (1983),3.638708407,Comedy|Drama
Chasing Amy (1997),3.638448288,Comedy|Drama|Romance
Highway 61 (1991),3.638392857,Comedy
"Getaway, The (1972)",3.638067061,Action|Crime|Drama|Thriller
3:10 to Yuma (1957),3.637745975,Action|Adventure|Drama|Thriller|Western
Millions (2004),3.637733888,Children|Comedy|Crime|Drama|Fantasy
Aimée & Jaguar (1999),3.637457045,Drama|Romance|War
Love Affair (1939),3.637254902,Comedy|Drama|Romance
Lover Come Back (1961),3.636986301,Comedy|Romance
"Return of the Pink Panther, The (1975)",3.63689007,Comedy|Crime
"Jerk, The (1979)",3.63676259,Comedy
Lady Snowblood (Shurayukihime) (1973),3.63671875,Action|Crime|Drama|Thriller
"History of Violence, A (2005)",3.636668386,Action|Crime|Drama|Thriller
Real Life (1979),3.636627907,Comedy
Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),3.63559322,Comedy|Crime|Drama|Horror|Mystery
It's Kind of a Funny Story (2010),3.635435993,Comedy|Drama
Son of Rambow (2007),3.634575569,Children|Comedy|Drama
Citizen Ruth (1996),3.634548611,Comedy|Drama
Schizopolis (1996),3.633906634,Comedy
"English Patient, The (1996)",3.63382257,Drama|Romance|War
Things Change (1988),3.633633634,Comedy
"Mariachi, El (1992)",3.633531157,Action|Crime|Thriller|Western
My Name Is Joe (1998),3.633408072,Drama|Romance
District 13 (Banlieue 13) (2004),3.633104126,Action|Crime|Sci-Fi
"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",3.633027523,Comedy|Drama
Old School (2003),3.633017493,Comedy
Hollywood Shuffle (1987),3.632874016,Comedy
Kingsman: The Secret Service (2015),3.632075472,Action|Adventure|Comedy|Crime
Mission: Impossible - Ghost Protocol (2011),3.631922675,Action|Adventure|Thriller|IMAX
Safety Not Guaranteed (2012),3.63125,Comedy|Drama
Little Women (1933),3.630833333,Drama|Romance
Operation Petticoat (1959),3.630402385,Action|Comedy|Romance|War
How to Marry a Millionaire (1953),3.630208333,Comedy|Drama|Romance
"Taming of the Shrew, The (1967)",3.629849138,Comedy
"Brothers Bloom, The (2008)",3.62979351,Adventure|Comedy|Crime|Romance
Buffalo '66 (a.k.a. Buffalo 66) (1998),3.629281397,Drama|Romance
Family Guy Presents Stewie Griffin: The Untold Story (2005),3.629247169,Adventure|Animation|Comedy
Out of Africa (1985),3.628987241,Drama|Romance
Edge of Seventeen (1998),3.628731343,Comedy|Drama|Romance
Ong-Bak: The Thai Warrior (Ong Bak) (2003),3.628528975,Action|Thriller
Jane Eyre (1996),3.628395062,Drama|Romance
"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",3.628205128,Comedy|Drama
Upstream Color (2013),3.627314815,Romance|Sci-Fi|Thriller
"Butcher Boy, The (1997)",3.627257094,Comedy|Drama
Milagro Beanfield War (1988),3.627254509,Comedy|Drama|Fantasy
Gosford Park (2001),3.626900679,Comedy|Drama|Mystery
Priceless (Hors de prix) (2006),3.626644737,Comedy|Romance
Role Models (2008),3.62642487,Comedy
"South Park: Bigger, Longer and Uncut (1999)",3.626388809,Animation|Comedy|Musical
"Bank Job, The (2008)",3.626365055,Action|Crime|Thriller
"Apartment, The (Appartement, L') (1996)",3.62633452,Drama|Mystery|Romance
Fireproof (2008),3.626213592,Drama|Romance
Wilbur Wants to Kill Himself (2002),3.626153846,Comedy|Drama|Romance
"Fountain, The (2006)",3.626007326,Drama|Fantasy|Romance
Planet Terror (2007),3.625984252,Action|Horror|Sci-Fi
Red (2010),3.624362245,Action|Comedy
Saved! (2004),3.624037639,Comedy|Drama
Three Ages (1923),3.623853211,Comedy
"Pink Panther Strikes Again, The (1976)",3.623795404,Comedy|Crime
Closer (2004),3.623434456,Drama|Romance
Richard Pryor Here and Now (1983),3.623287671,Comedy|Documentary
Lammbock (2001),3.622727273,Comedy
Big (1988),3.622218804,Comedy|Drama|Fantasy|Romance
Thunderball (1965),3.621971496,Action|Adventure|Thriller
"Opposite of Sex, The (1998)",3.621867096,Comedy|Drama|Romance
Jerry Maguire (1996),3.621578028,Drama|Romance
Cookie's Fortune (1999),3.621476166,Comedy|Drama
My Son the Fanatic (1997),3.621134021,Comedy|Drama|Romance
Shaolin Soccer (Siu lam juk kau) (2001),3.620718816,Action|Comedy
Planet of the Apes (1968),3.620414108,Action|Drama|Sci-Fi
Predator (1987),3.620313682,Action|Sci-Fi|Thriller
Audition (Ôdishon) (1999),3.620176849,Drama|Horror|Mystery|Romance|Thriller
Go West (1925),3.620171674,Comedy|Western
Red Cliff (Chi bi) (2008),3.62012987,Action|Adventure|Drama|War
Trailer Park Boys: The Movie (2006),3.619834711,Comedy|Crime
Rescue Dawn (2006),3.61971831,Action|Adventure|Drama|War
"Goodbye Girl, The (1977)",3.619228119,Comedy|Romance
Memoirs of a Geisha (2005),3.618781726,Drama|Romance
Pieces of April (2003),3.618584759,Comedy|Drama
Von Ryan's Express (1965),3.618461538,Action|Adventure|Drama|War
Ricky Gervais Live 3: Fame (2007),3.618055556,Comedy
Funny Face (1957),3.617723157,Comedy|Musical
Dogma (1999),3.617279248,Adventure|Comedy|Fantasy
21 Jump Street (2012),3.617249603,Action|Comedy|Crime
Whip It (2009),3.617176128,Comedy|Drama
They Might Be Giants (1971),3.617021277,Comedy|Mystery|Romance
Patriot Games (1992),3.61700703,Action|Thriller
"Fisher King, The (1991)",3.616768017,Comedy|Drama|Fantasy|Romance
High Heels (Tacones lejanos) (1991),3.616751269,Comedy|Drama
Kung Fu Panda: Secrets of the Furious Five (2008),3.616610738,Action|Animation|Children|Comedy
Me Without You (2001),3.616071429,Comedy|Drama
Spy Game (2001),3.616045052,Action|Crime|Drama|Thriller
SLC Punk! (1998),3.616018457,Comedy|Drama
"Wedding Gift, The (1994)",3.615763547,Drama|Romance
Highlander (1986),3.615726872,Action|Adventure|Fantasy
Never on Sunday (Pote tin Kyriaki) (1960),3.615671642,Comedy|Drama
Broken Flowers (2005),3.615331964,Comedy|Drama
Revenge of the Pink Panther (1978),3.614622642,Comedy|Crime
"Four Musketeers, The (1974)",3.61451049,Action|Adventure|Comedy|Romance
"Importance of Being Earnest, The (2002)",3.613868987,Comedy|Drama|Romance
"Funny Thing Happened on the Way to the Forum, A (1966)",3.613744076,Comedy|Musical
Menace II Society (1993),3.613544201,Action|Crime|Drama
"Great Muppet Caper, The (1981)",3.613466334,Children|Comedy
"Faraway, So Close (In weiter Ferne, so nah!) (1993)",3.613432836,Drama|Fantasy|Mystery|Romance
Miss Pettigrew Lives for a Day (2008),3.613378685,Comedy|Romance
Caramel (Sukkar banat) (2007),3.612903226,Comedy
L.A. Story (1991),3.612871146,Comedy|Romance
Rio Grande (1950),3.612771739,Romance|Western
"War of the Worlds, The (1953)",3.611974311,Action|Drama|Sci-Fi
Clerks II (2006),3.611970534,Comedy
You Only Live Twice (1967),3.611878453,Action|Adventure|Sci-Fi|Thriller
Grandma's Boy (2006),3.61136891,Comedy
Three Kings (1999),3.61120797,Action|Adventure|Comedy|Drama|War
Damn Yankees! (1958),3.610824742,Comedy|Musical
"Bug's Life, A (1998)",3.610603469,Adventure|Animation|Children|Comedy
I Heart Huckabees (2004),3.610413695,Comedy
"Freshman, The (1925)",3.610091743,Comedy
Iron Man 2 (2010),3.609494275,Action|Adventure|Sci-Fi|Thriller|IMAX
"Goonies, The (1985)",3.609172195,Action|Adventure|Children|Comedy|Fantasy
"Dog's Life, A (1918)",3.608974359,Comedy
Talking About Sex (1994),3.608490566,Comedy|Drama
"Adventures of Baron Munchausen, The (1988)",3.608084098,Adventure|Comedy|Fantasy
Hard Core Logo (1996),3.608,Comedy|Drama
Nicholas Nickleby (2002),3.606904232,Drama|Romance
Tuvalu (1999),3.606896552,Comedy
"Cup, The (Phörpa) (1999)",3.606534091,Comedy
Trick (1999),3.60625,Comedy|Romance
"Fortune Cookie, The (1966)",3.605943152,Comedy|Drama|Romance
How to Succeed in Business Without Really Trying (1967),3.605734767,Comedy|Musical
"Taste of Others, The (Le goût des autres) (2000)",3.605633803,Comedy|Drama|Romance
"Boss of It All, The (Direktøren for det hele) (2006)",3.605555556,Comedy|Drama
"Sure Thing, The (1985)",3.604703247,Comedy|Romance
Sexy Beast (2000),3.604603293,Comedy|Crime|Drama
Dave (1993),3.603979893,Comedy|Romance
For Roseanna (Roseanna's Grave) (1997),3.603703704,Comedy|Drama|Romance
Penelope (2006),3.603690685,Comedy|Fantasy|Romance
I Was a Male War Bride (1949),3.603389831,Comedy|Romance
Ice Age (2002),3.603389396,Adventure|Animation|Children|Comedy
24 Hour Party People (2002),3.603118356,Comedy|Drama|Musical
Jeffrey (1995),3.603013315,Comedy|Drama
Shooter (2007),3.602962603,Action|Drama|Thriller
"Muppet Christmas Carol, The (1992)",3.602109581,Children|Comedy|Musical
"Flower of My Secret, The (La flor de mi secreto) (1995)",3.602099237,Comedy|Drama
"7th Voyage of Sinbad, The (1958)",3.601982097,Action|Adventure|Fantasy
Mutiny on the Bounty (1962),3.601941748,Adventure|Drama|Romance
"Misérables, Les (2012)",3.601823708,Drama|Musical|Romance|IMAX
Saint Ralph (2004),3.601604278,Comedy|Drama
Polyester (1981),3.601388889,Comedy
Dawn of the Dead (2004),3.601114071,Action|Drama|Horror|Thriller
"Rutles: All You Need Is Cash, The (1978)",3.600961538,Comedy
Galaxy Quest (1999),3.600717103,Adventure|Comedy|Sci-Fi
Simple Men (1992),3.600694444,Comedy|Drama
Saints and Soldiers (2003),3.600671141,Action|Adventure|Drama|War
Carnage (2011),3.600490196,Comedy|Drama
Cypher (2002),3.600360577,Action|Sci-Fi|Thriller
Corpse Bride (2005),3.600274411,Animation|Comedy|Fantasy|Musical|Romance
Shirley Valentine (1989),3.60021097,Comedy|Romance
Candy (2006),3.6,Drama|Romance
Pitch Perfect (2012),3.599264706,Comedy|Musical
X-Men (2000),3.599009163,Action|Adventure|Sci-Fi
Venus (2006),3.598901099,Drama|Romance
Jagged Edge (1985),3.598639456,Crime|Romance|Thriller
Lady and the Tramp (1955),3.598389982,Animation|Children|Comedy|Romance
Defending Your Life (1991),3.598282874,Comedy|Drama|Fantasy|Romance
"Misfits, The (1961)",3.598245614,Comedy|Drama|Romance|Western
"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)",3.59811828,Action|Adventure|Comedy|Crime|Drama
Whatever Works (2009),3.597844113,Comedy|Romance
Strange Brew (1983),3.597545626,Comedy
Body of Lies (2008),3.596972177,Action|Drama|Thriller
Chicago (2002),3.596876841,Comedy|Crime|Drama|Musical
Alfie (1966),3.596418733,Comedy|Drama|Romance
Camelot (1967),3.596405229,Drama|Musical|Romance
Parenthood (1989),3.596118675,Comedy|Drama
Repo Man (1984),3.595693005,Comedy|Sci-Fi
Anchors Aweigh (1945),3.595516569,Comedy|Musical
Broken Blossoms or The Yellow Man and the Girl (1919),3.595238095,Drama|Romance
History of the World: Part I (1981),3.595177371,Comedy|Musical
"Messenger, The (2009)",3.594982079,Drama|Romance|War
Time Bandits (1981),3.594822571,Adventure|Comedy|Fantasy|Sci-Fi
Visitor Q (Bizita Q) (2001),3.594637224,Comedy|Drama|Horror
Absence of Malice (1981),3.594427245,Drama|Romance
Send Me No Flowers (1964),3.594117647,Comedy|Romance
Charlie Bartlett (2007),3.593880389,Comedy|Drama
Enchanted (2007),3.593867925,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
Christmas Vacation (National Lampoon's Christmas Vacation) (1989),3.593831678,Comedy
Chef (2014),3.59375,Comedy
"Savages, The (2007)",3.593617021,Comedy|Drama
Top Secret! (1984),3.593369949,Comedy
Valmont (1989),3.592664093,Drama|Romance
Prizzi's Honor (1985),3.59225011,Comedy|Drama|Romance
Confessions of a Dangerous Mind (2002),3.591866974,Comedy|Crime|Drama|Thriller
Chronicle (2012),3.591847826,Action|Sci-Fi|Thriller
Waitress (2007),3.591825902,Comedy|Drama|Romance
"Kingdom, The (2007)",3.591254753,Action|Drama|Thriller
Series 7: The Contenders (2001),3.590408805,Action|Drama
Magnum Force (1973),3.589673913,Action|Crime|Drama|Thriller
"Kids Are All Right, The (2010)",3.589199029,Comedy|Drama
Cat Ballou (1965),3.588679245,Comedy|Western
"Definitely, Maybe (2008)",3.588440652,Comedy|Drama|Romance
