Movie Name,Average Rating,genres
Dirty Harry (1971),3.781862745,Action|Crime|Thriller
Zelig (1983),3.781795511,Comedy
Boy A (2007),3.780701754,Crime|Drama
Long Day's Journey Into Night (1962),3.78057554,Drama
"Ladykillers, The (1955)",3.78047619,Comedy|Crime
Flirting (1991),3.780254777,Drama
What Ever Happened to Baby Jane? (1962),3.780120482,Drama|Horror|Thriller
Longtime Companion (1990),3.780042918,Drama
"Bishop's Wife, The (1947)",3.780035336,Comedy|Drama|Romance
Ball of Fire (1941),3.78,Comedy|Romance
Ghost World (2001),3.77953604,Comedy|Drama
"Town, The (2010)",3.779378658,Crime|Drama|Thriller
"Hunchback of Notre Dame, The (1939)",3.779301746,Drama
"Lion King, The (1994)",3.779090046,Adventure|Animation|Children|Drama|Musical|IMAX
"Last Seduction, The (1994)",3.778135048,Crime|Drama|Thriller
Short Cuts (1993),3.777887374,Drama
Sicko (2007),3.777664975,Documentary|Drama
Escape from Alcatraz (1979),3.777457836,Drama|Thriller
"Man Who Knew Too Much, The (1934)",3.777258567,Drama|Thriller
I'm Not Scared (Io non ho paura) (2003),3.777108434,Drama|Mystery|Thriller
Of Mice and Men (1939),3.777040816,Drama
West Side Story (1961),3.77678992,Drama|Musical|Romance
Avatar (2009),3.776581565,Action|Adventure|Sci-Fi|IMAX
"Closet, The (Placard, Le) (2001)",3.776315789,Comedy
"Little Princess, A (1995)",3.776025611,Children|Drama
I Stand Alone (Seul contre tous) (1998),3.775943396,Drama|Thriller
"Past, The (Le passé) (2013)",3.775862069,Drama|Mystery|Romance
Zach Galifianakis: Live at the Purple Onion (2006),3.775720165,Comedy|Documentary
"Letter, The (1940)",3.775147929,Drama|Film-Noir
Marat/Sade (1966),3.775132275,Drama|Musical
No Way Out (1987),3.774934628,Drama|Mystery|Thriller
"Commitments, The (1991)",3.774880611,Comedy|Drama|Musical
Last Night (1998),3.774607703,Drama|Sci-Fi
Howards End (1992),3.774536719,Drama
Odd Man Out (1947),3.774038462,Crime|Drama|Film-Noir|Thriller
Drowning by Numbers (1988),3.773846154,Comedy|Drama
Unfaithfully Yours (1948),3.773809524,Comedy
Hear My Song (1991),3.773784355,Comedy
Ninja Scroll (Jûbei ninpûchô) (1995),3.773743017,Action|Adventure|Animation|Fantasy
3:10 to Yuma (2007),3.773650794,Action|Crime|Drama|Western
"Truly, Madly, Deeply (1991)",3.773645058,Drama|Romance
Shane (1953),3.773600904,Drama|Western
Vera Drake (2004),3.773427471,Drama
Men with Guns (1997),3.772889843,Action|Drama
Butterfly (La lengua de las mariposas) (1999),3.772479564,Drama
Cat Soup (Nekojiru-so) (2001),3.77238806,Adventure|Animation|Drama|Horror
"Four Days in September (O Que É Isso, Companheiro?) (1997)",3.772237197,Drama
Evil Dead II (Dead by Dawn) (1987),3.772085259,Action|Comedy|Fantasy|Horror
Invasion of the Body Snatchers (1956),3.772081,Horror|Sci-Fi|Thriller
Hunger (2008),3.77173913,Drama
"Orphanage, The (Orfanato, El) (2007)",3.771719593,Drama|Horror|Mystery|Thriller
"Man Who Wasn't There, The (2001)",3.771628348,Crime|Drama
"King and I, The (1956)",3.771470746,Drama|Musical|Romance
"Little Romance, A (1979)",3.771111111,Comedy|Romance
Hands Off the Loot (Touchez pas au grisbi) (1954),3.771028037,Crime|Drama|Thriller
Mansfield Park (1999),3.770986745,Comedy|Drama|Romance
Diary of a Country Priest (Journal d'un curé de campagne) (1951),3.770114943,Drama
Thesis (Tesis) (1996),3.770096463,Drama|Horror|Thriller
Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),3.77,Action|Adventure|Drama
Frida (2002),3.769449378,Drama|Romance
Coherence (2013),3.769230769,Drama|Mystery|Sci-Fi|Thriller
Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),3.769047619,Action|Drama|War
"Entertainer, The (1960)",3.768939394,Drama
"Painted Veil, The (2006)",3.768699655,Drama|Romance
Looking for Richard (1996),3.768566494,Documentary|Drama
Good Morning (Ohayô) (1959),3.768456376,Comedy
Futurama: Bender's Big Score (2007),3.768448795,Animation|Comedy|Sci-Fi
"Train, The (1964)",3.768156425,Action|Thriller|War
Songs From the Second Floor (Sånger från andra våningen) (2000),3.768138801,Drama
Maurice (1987),3.767993874,Drama|Romance
Equilibrium (2002),3.767812176,Action|Sci-Fi|Thriller
"Party, The (1968)",3.767663043,Comedy
Ratcatcher (1999),3.767015707,Drama
Jeremiah Johnson (1972),3.766851981,Western
Gattaca (1997),3.76683896,Drama|Sci-Fi|Thriller
"Paris, I Love You (Paris, je t'aime) (2006)",3.76682243,Romance
Bloody Sunday (2002),3.76637931,Drama
Shogun Assassin (1980),3.766153846,Action|Adventure
Requiem (2006),3.766129032,Drama|Thriller
"Talk of the Town, The (1942)",3.766055046,Comedy|Romance|Thriller
Vagabond (Sans toit ni loi) (1985),3.765822785,Drama
All That Jazz (1979),3.765432099,Drama|Fantasy|Musical
Maelström (2000),3.765384615,Drama|Romance
"Best Exotic Marigold Hotel, The (2011)",3.765188834,Comedy|Drama
"Royal Tenenbaums, The (2001)",3.765044354,Comedy|Drama
Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),3.765,Action|Drama|War
"Proposition, The (2005)",3.764651163,Crime|Drama|Western
Awakenings (1990),3.764640143,Drama|Mystery
Deep Red (Profondo rosso) (1975),3.764634146,Horror|Mystery|Thriller
"Band Wagon, The (1953)",3.76433121,Comedy|Musical
My Life Without Me (2003),3.764006791,Drama|Romance
American: The Bill Hicks Story (2009),3.763959391,Comedy|Documentary
Hopscotch (1980),3.763934426,Comedy
Tyrannosaur (2011),3.763636364,Drama
Secretary (2002),3.763632109,Comedy|Drama|Romance
Pat and Mike (1952),3.763257576,Comedy|Romance
Hamlet (1948),3.763189448,Drama
Felon (2008),3.763111888,Crime|Drama
Kick-Ass (2010),3.763091747,Action|Comedy
"Lust, Caution (Se, jie) (2007)",3.763066202,Drama|Romance|Thriller|War
Zero Dark Thirty (2012),3.762531861,Action|Drama|Thriller
"Browning Version, The (1951)",3.7625,Drama
Young Mr. Lincoln (1939),3.762048193,Drama
Strawberry and Chocolate (Fresa y chocolate) (1993),3.761930586,Drama
"Music Man, The (1962)",3.761872456,Children|Comedy|Musical|Romance
Hour of the Wolf (Vargtimmen) (1968),3.761410788,Drama|Horror
Dark Passage (1947),3.761127596,Crime|Drama|Film-Noir|Romance|Thriller
"Hangover, The (2009)",3.761102403,Comedy|Crime
Angels with Dirty Faces (1938),3.761061947,Crime|Drama
Mephisto (1981),3.760942761,Drama|War
"Set-Up, The (1949)",3.760714286,Drama|Film-Noir|Romance
"Cocoanuts, The (1929)",3.760683761,Comedy|Musical
"Firemen's Ball, The (Horí, má panenko) (1967)",3.76,Comedy|Drama
Eight Men Out (1988),3.759844703,Drama
"Queen, The (2006)",3.759463345,Drama
Up in the Air (2009),3.759444444,Drama|Romance
Frequently Asked Questions About Time Travel (2009),3.759299781,Comedy|Sci-Fi
Mrs. Miniver (1942),3.759233926,Drama|War
Tucker & Dale vs Evil (2010),3.759020619,Comedy|Horror
Winter's Bone (2010),3.758974359,Drama|Thriller
"Unknown Soldier, The (Tuntematon sotilas) (1955)",3.758928571,Drama|War
Heathers (1989),3.75862069,Comedy
Primal Fear (1996),3.758528069,Crime|Drama|Mystery|Thriller
[REC] (2007),3.758325404,Drama|Horror|Thriller
Broadway Danny Rose (1984),3.758136095,Comedy
Daria: Is It College Yet? (2002),3.75748503,Animation|Comedy
Boyz N the Hood (1991),3.757310705,Crime|Drama
O Lucky Man! (1973),3.757142857,Comedy|Drama|Fantasy|Musical
Man Bites Dog (C'est arrivé près de chez vous) (1992),3.756729475,Comedy|Crime|Drama|Thriller
Michael Clayton (2007),3.756475801,Drama|Thriller
"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",3.756345178,Drama
After the Wedding (Efter brylluppet) (2006),3.756198347,Drama
"Big Clock, The (1948)",3.75617284,Crime|Film-Noir|Thriller
Seance on a Wet Afternoon (1964),3.756097561,Crime|Drama|Thriller
Days of Being Wild (A Fei jingjyuhn) (1990),3.755859375,Drama|Romance
What's Eating Gilbert Grape (1993),3.755830211,Drama
Mediterraneo (1991),3.755780347,Comedy|Drama
Divided We Fall (Musíme si pomáhat) (2000),3.755707763,Comedy|Drama
Flirting With Disaster (1996),3.755685048,Comedy
Secretariat (2010),3.755591054,Adventure|Drama
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",3.755514706,Documentary|Drama
"Hurricane, The (1999)",3.755444646,Drama
E.T. the Extra-Terrestrial (1982),3.754918158,Children|Drama|Sci-Fi
"Desperate Hours, The (1955)",3.754716981,Drama|Film-Noir|Thriller
Camille (1936),3.75462963,Drama|Romance
Notes on a Scandal (2006),3.754378649,Drama
Lars and the Real Girl (2007),3.754310345,Comedy|Drama
"Evening with Kevin Smith, An (2002)",3.754295533,Comedy|Documentary
Dead Again (1991),3.754096229,Mystery|Romance|Thriller
"Quiet American, The (2002)",3.75377728,Drama|Thriller|War
Bread and Tulips (Pane e tulipani) (2000),3.75375626,Comedy|Drama|Romance
Picnic at Hanging Rock (1975),3.753731343,Drama|Mystery
"Midnight Clear, A (1992)",3.753694581,Drama|War
Birdman of Alcatraz (1962),3.753355705,Drama
"Seducing Doctor Lewis (Grande séduction, La) (2003)",3.753303965,Comedy
"Boys of St. Vincent, The (1992)",3.753285544,Drama
"Ideal Husband, An (1999)",3.753253425,Comedy|Romance
Funny Games (1997),3.753117207,Drama|Horror|Thriller
Calvary (2014),3.75304878,Comedy|Drama
Gentleman's Agreement (1947),3.752824859,Drama
Evil (Ondskan) (2003),3.752285192,Drama
"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",3.752272727,Action|Crime|Drama|Mystery|Thriller
Source Code (2011),3.752222881,Action|Drama|Mystery|Sci-Fi|Thriller
Harry Potter and the Prisoner of Azkaban (2004),3.752071141,Adventure|Fantasy|IMAX
"Birds, The (1963)",3.752060932,Horror|Thriller
"Scarlet Empress, The (1934)",3.751798561,Drama
"Madness of King George, The (1994)",3.751746919,Comedy|Drama
Fury (1936),3.751552795,Drama|Film-Noir
Rosemary's Baby (1968),3.751532942,Drama|Horror|Thriller
Jane Eyre (2011),3.751262626,Drama|Romance
Capote (2005),3.751018034,Crime|Drama
"Big Country, The (1958)",3.750716332,Romance|Western
Misery (1990),3.750711471,Drama|Horror|Thriller
The Lego Movie (2014),3.750635055,Action|Adventure|Animation|Children|Comedy|Fantasy
Grand Hotel (1932),3.750340136,Drama|Romance
Guys and Dolls (1955),3.750152718,Comedy|Musical|Romance
Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),3.75,Comedy
Salvador (1986),3.749677419,Drama|Thriller|War
Father Goose (1964),3.749601276,Adventure|Comedy|Romance|War
"Suddenly, Last Summer (1959)",3.748958333,Drama
"Onion Field, The (1979)",3.748641304,Drama
I Am Cuba (Soy Cuba/Ya Kuba) (1964),3.748502994,Drama
"Wind Rises, The (Kaze tachinu) (2013)",3.748447205,Animation|Drama|Romance
Our Man in Havana (1959),3.748366013,Comedy|Drama|Thriller
Sexmission (Seksmisja) (1984),3.748275862,Adventure|Comedy|Sci-Fi
"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",3.748251748,Drama|War
"Devil's Backbone, The (Espinazo del diablo, El) (2001)",3.748185776,Drama|Fantasy|Horror|Thriller|War
Ricky Gervais Live: Animals (2003),3.747844828,Comedy
"Bridge Too Far, A (1977)",3.747751799,Action|Drama|War
Harry Potter and the Order of the Phoenix (2007),3.747528071,Adventure|Drama|Fantasy|IMAX
Stand and Deliver (1988),3.747376603,Comedy|Drama
Mesrine: Killer Instinct (L'instinct de mort) (2008),3.747368421,Action|Crime|Drama|Thriller
Ghostbusters (a.k.a. Ghost Busters) (1984),3.747268643,Action|Comedy|Sci-Fi
"Harmonists, The (1997)",3.747191011,Drama
"Constant Gardener, The (2005)",3.74706047,Drama|Thriller
Secondhand Lions (2003),3.746922348,Children|Comedy|Drama
Wonder Boys (2000),3.746887337,Comedy|Drama
Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),3.746453901,Drama|Romance
Miracle on 34th Street (1947),3.74628894,Comedy|Drama
Performance (1970),3.746212121,Crime|Drama|Thriller
"Spiral Staircase, The (1946)",3.746183206,Thriller
"Thief of Bagdad, The (1924)",3.745508982,Action|Adventure|Fantasy
Grosse Pointe Blank (1997),3.745461448,Comedy|Crime|Romance
"Education, An (2009)",3.745378928,Drama|Romance
"Dresser, The (1983)",3.745059289,Drama
House of Flying Daggers (Shi mian mai fu) (2004),3.744840981,Action|Drama|Romance
Pi (1998),3.7448392,Drama|Sci-Fi|Thriller
Chocolat (2000),3.744587048,Drama|Romance
Changeling (2008),3.744559304,Crime|Drama|Mystery
"Promise, The (La promesse) (1996)",3.74437299,Drama
Goldfinger (1964),3.74430605,Action|Adventure|Thriller
Pusher (1996),3.744239631,Crime|Thriller
Crimson Tide (1995),3.744201794,Drama|Thriller|War
Limelight (1952),3.74408284,Comedy|Drama|Romance
Places in the Heart (1984),3.744066456,Drama
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",3.744060959,Drama|Horror|Sci-Fi
"Harder They Come, The (1973)",3.743852459,Action|Crime|Drama
Destry Rides Again (1939),3.74375,Comedy|Western
Weekend (2011),3.743589744,Drama|Romance
Danton (1983),3.743243243,Drama
Giant (1956),3.743018419,Drama|Romance|Western
Bullitt (1968),3.742695289,Action|Crime|Drama|Thriller
"Way, Way Back, The (2013)",3.742682927,Comedy|Drama
"Story of Xinghua, The (Xinghua san yue tian) (1994)",3.74260355,Drama
Doubt (2008),3.742599743,Drama|Mystery
"Bang, Bang, You're Dead (2002)",3.742105263,Drama
Tsotsi (2005),3.742009132,Crime|Drama
"Mondays in the Sun (Lunes al sol, Los) (2002)",3.741847826,Drama
Submarine (2010),3.741648107,Comedy|Drama|Romance
Carlos (2010),3.741610738,Crime|Drama|Thriller
I'm the One That I Want (2000),3.741463415,Comedy
This Gun for Hire (1942),3.74122807,Crime|Film-Noir|Thriller
"Man on the Train (Homme du train, L') (2002)",3.741217799,Comedy|Drama
Game Change (2012),3.741106719,Drama
Atonement (2007),3.740987124,Drama|Romance|War
127 Hours (2010),3.740985577,Adventure|Drama|Thriller
Mona Lisa (1986),3.740816327,Comedy|Thriller
Despicable Me 2 (2013),3.740740741,Animation|Children|Comedy|IMAX
Lincoln (2012),3.740722656,Drama|War
Micmacs (Micmacs à tire-larigot) (2009),3.740601504,Comedy|Crime
"Stunt Man, The (1980)",3.740298507,Action|Adventure|Comedy|Drama|Romance|Thriller
Walk on Water (2004),3.740291262,Drama|Thriller
Bananas (1971),3.740250696,Comedy|War
Scent of a Woman (1992),3.740221203,Drama
Mr. Deeds Goes to Town (1936),3.73989899,Comedy|Romance
"Believer, The (2001)",3.739895698,Drama
Saboteur (1942),3.73965287,Mystery|Thriller
Paradise Now (2005),3.739637306,Crime|Drama|Thriller|War
Match Point (2005),3.739453357,Crime|Drama|Romance
Captains Courageous (1937),3.73943662,Adventure|Drama
"Secret Life of Words, The (2005)",3.739247312,Drama|Romance
"Color Purple, The (1985)",3.738860941,Drama
Blue Valentine (2010),3.738696109,Drama|Romance
Jane Eyre (1944),3.738493724,Drama|Romance
"Big Chill, The (1983)",3.738421053,Comedy|Drama
Forgotten Silver (1996),3.738341969,Comedy|Documentary
"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",3.738188976,Action|Adventure|Fantasy|Sci-Fi
Fried Green Tomatoes (1991),3.738159675,Comedy|Crime|Drama
Straw Dogs (1971),3.737895717,Drama|Thriller
Betty Blue (37°2 le matin) (1986),3.737831858,Drama|Romance
Cold Fever (Á köldum klaka) (1995),3.737226277,Comedy|Drama
"Darjeeling Limited, The (2007)",3.736975643,Adventure|Comedy|Drama
Zorba the Greek (Alexis Zorbas) (1964),3.736966825,Adventure|Drama
Song of the Thin Man (1947),3.736686391,Comedy|Crime|Drama|Musical|Mystery|Romance
I Saw the Devil (Akmareul boatda) (2010),3.736577181,Crime|Thriller
Impromptu (1991),3.736280488,Comedy|Romance
Trading Places (1983),3.735828528,Comedy
Sounder (1972),3.735772358,Drama
Some Mother's Son (1996),3.735611511,Drama
"Woman Is a Woman, A (femme est une femme, Une) (1961)",3.735,Comedy|Drama|Musical|Romance
West Beirut (West Beyrouth) (1998),3.734636872,Drama
Kramer vs. Kramer (1979),3.734591837,Drama
Help! (1965),3.734481086,Comedy|Musical
Ghost Dog: The Way of the Samurai (1999),3.734451433,Crime|Drama
Monsieur Verdoux (1947),3.734417344,Comedy|Crime
"Misérables, Les (1998)",3.73427091,Crime|Drama|Romance|War
"Namesake, The (2006)",3.734215886,Drama|Romance
"Accused, The (1988)",3.734017595,Drama
Nanook of the North (1922),3.733333333,Documentary|Drama
Win Win (2011),3.733156028,Comedy|Drama
We're No Angels (1955),3.732876712,Comedy|Crime|Drama
Conspiracy (2001),3.732718894,Drama|War
In the Line of Fire (1993),3.732506902,Action|Thriller
Bound (1996),3.732504013,Crime|Drama|Romance|Thriller
Mary Poppins (1964),3.732406356,Children|Comedy|Fantasy|Musical
Police Story (Ging chaat goo si) (1985),3.732087227,Action|Comedy|Crime|Thriller
Blackadder Back & Forth (1999),3.732014388,Comedy
"Hobbit: The Desolation of Smaug, The (2013)",3.731914894,Adventure|Fantasy|IMAX
Mr. Holland's Opus (1995),3.731824983,Drama
Munich (2005),3.731717597,Action|Crime|Drama|Thriller
Ladybird Ladybird (1994),3.73164557,Drama
East-West (Est-ouest) (1999),3.731589147,Drama|Romance
Once Upon a Time in China (Wong Fei Hung) (1991),3.731229597,Action|Adventure|Drama
Pale Rider (1985),3.731103553,Western
"Good Earth, The (1937)",3.731092437,Drama
"Next Three Days, The (2010)",3.731012658,Crime|Drama|Romance|Thriller
"Cat Returns, The (Neko no ongaeshi) (2002)",3.730944255,Adventure|Animation|Children|Fantasy
"Young Victoria, The (2009)",3.730337079,Drama|Romance
Before Night Falls (2000),3.730142566,Drama
Sydney (Hard Eight) (1996),3.729669097,Crime|Drama|Thriller
"Secret of NIMH, The (1982)",3.729558373,Adventure|Animation|Children|Drama
"Pink Panther, The (1963)",3.729397781,Comedy|Crime
My Beautiful Laundrette (1985),3.729377713,Drama|Romance
Fear and Loathing in Las Vegas (1998),3.728986246,Adventure|Comedy|Drama
Priest (1994),3.728865194,Drama
"Legend of Drunken Master, The (Jui kuen II) (1994)",3.728784793,Action|Comedy
Life with Father (1947),3.728744939,Comedy
"Wild Child, The (Enfant sauvage, L') (1970)",3.728571429,Drama
Dances with Wolves (1990),3.728465436,Adventure|Drama|Western
Johnny Guitar (1954),3.728426396,Drama|Western
"Golden Age, The (Âge d'Or, L') (1930)",3.728395062,Comedy|Drama|Romance
Chariots of Fire (1981),3.728388633,Drama
Twelfth Night (1996),3.72810219,Comedy|Drama|Romance
Manderlay (2005),3.727748691,Drama
Mud (2012),3.727678571,Adventure|Crime|Drama
"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",3.727467811,Comedy|Drama|Romance
Rounders (1998),3.727400503,Drama
Life as a House (2001),3.727272727,Drama
Edward Scissorhands (1990),3.727096382,Drama|Fantasy|Romance
Pépé le Moko (1937),3.726993865,Crime|Drama|Romance
Blow (2001),3.726876447,Crime|Drama
Dogfight (1991),3.726720648,Drama|Romance
"Trouble with Angels, The (1966)",3.726315789,Comedy
"Children's Hour, The (1961)",3.726190476,Drama
Beginners (2010),3.725877193,Drama
Rocky (1976),3.725866128,Drama
"Seven Year Itch, The (1955)",3.725762712,Comedy
Murder in the First (1995),3.725705329,Drama|Thriller
"Man from Snowy River, The (1982)",3.725659691,Drama|Romance|Western
Watchmen (2009),3.725393341,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
Army of Darkness (1993),3.725318791,Action|Adventure|Comedy|Fantasy|Horror
"Angel at My Table, An (1990)",3.72513089,Drama
Mildred Pierce (2011),3.725,Drama
I Remember Mama (1948),3.724770642,Children|Drama
"White Balloon, The (Badkonake sefid) (1995)",3.724347826,Children|Drama
"Grifters, The (1990)",3.724308153,Crime|Drama|Film-Noir
"Warriors, The (1979)",3.724306688,Action|Adventure|Crime|Thriller
I Am David (2003),3.724299065,Drama
Harry Potter and the Goblet of Fire (2005),3.723455793,Adventure|Fantasy|Thriller|IMAX
Far from Heaven (2002),3.723389021,Drama|Romance
Don't Look Now (1973),3.72327044,Drama|Horror|Thriller
"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",3.723140496,Comedy|Drama
"Dish, The (2001)",3.722976797,Comedy
Cashback (2006),3.722916667,Comedy|Drama|Romance
Children of a Lesser God (1986),3.722915902,Drama
Winter War (Talvisota) (1989),3.722891566,Drama|War
Lean on Me (1989),3.722884386,Drama
Of Mice and Men (1992),3.722862767,Drama
Women in Love (1969),3.722826087,Drama|Romance
Dead Alive (Braindead) (1992),3.722631988,Comedy|Fantasy|Horror
"Magician, The (Ansiktet) (1958)",3.722560976,Drama
Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),3.722543353,Drama
Summertime (1955),3.722222222,Drama|Romance
"Hunger Games: Catching Fire, The (2013)",3.722103577,Action|Adventure|Sci-Fi|IMAX
"Simple Plan, A (1998)",3.72198342,Crime|Drama|Thriller
Futurama: Into the Wild Green Yonder (2009),3.721825963,Action|Animation|Comedy|Sci-Fi
Sideways (2004),3.721654275,Comedy|Drama|Romance
City Island (2009),3.721461187,Comedy|Drama
"Wicker Man, The (1973)",3.721415035,Drama|Horror|Mystery|Thriller
Wings (1927),3.721362229,Action|Drama|Romance|War
42 (2013),3.721311475,Drama
"Flight of the Phoenix, The (1965)",3.721246006,Action|Adventure|Drama
"Girl in the Café, The (2005)",3.721115538,Drama|Romance
Shadows (1959),3.720833333,Drama
"Last of the Mohicans, The (1992)",3.720750463,Action|Romance|War|Western
Testament (1983),3.720430108,Drama
"Postman Always Rings Twice, The (1946)",3.719967532,Crime|Drama|Film-Noir|Thriller
How to Train Your Dragon 2 (2014),3.719764012,Action|Adventure|Animation
"Picture of Dorian Gray, The (1945)",3.71971831,Drama|Fantasy|Horror
Wall Street (1987),3.719580722,Drama
Intolerance: Love's Struggle Throughout the Ages (1916),3.719251337,Drama
Winchester '73 (1950),3.718992248,Western
Of Human Bondage (1934),3.718829517,Drama
"Lincoln Lawyer, The (2011)",3.718781219,Crime|Drama|Thriller
"Devil and Daniel Webster, The (All That Money Can Buy) (1941)",3.71875,Drama|Fantasy
Running on Empty (1988),3.718689788,Drama
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),3.718537415,Action|Animation|Drama|Sci-Fi|Thriller
Belle époque (1992),3.718535469,Comedy|Romance
"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",3.718396226,Comedy|Drama
"Squid and the Whale, The (2005)",3.718357741,Comedy|Drama
Broken Wings (Knafayim Shvurot) (2002),3.718253968,Drama
"Damned United, The (2009)",3.718137255,Drama
Flipped (2010),3.717948718,Comedy|Drama|Romance
Driving Miss Daisy (1989),3.717867019,Drama
Pillow Talk (1959),3.717581047,Comedy|Musical|Romance
Ben-Hur: A Tale of the Christ (1925),3.717479675,Adventure|Drama
"Better Tomorrow, A (Ying hung boon sik) (1986)",3.717314488,Crime|Drama|Thriller
Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),3.717129977,Action|Comedy
"Mouse That Roared, The (1959)",3.717105263,Comedy|War
Benny's Video (1992),3.717054264,Drama|Horror
Amour (2012),3.716606498,Drama|Romance
"Theory of Everything, The (2014)",3.716332378,Drama|Romance
"Collector, The (1965)",3.71627907,Drama|Horror|Thriller
"Sand Pebbles, The (1966)",3.71624714,Drama|Romance|War
Bob Roberts (1992),3.716175586,Comedy
House of Sand and Fog (2003),3.715914171,Drama
Carmen (1984),3.715625,Drama
"Skin I Live In, The (La piel que habito) (2011)",3.715551181,Drama
"Woman in the Window, The (1944)",3.715447154,Crime|Film-Noir|Thriller
Grindhouse (2007),3.715390879,Action|Crime|Horror|Sci-Fi|Thriller
Camera Buff (Amator) (1979),3.714953271,Drama
Saving Face (2004),3.714776632,Comedy|Drama|Romance
True Stories (1986),3.714659686,Comedy|Musical
Away We Go (2009),3.714530892,Comedy|Drama|Romance
Zero Effect (1998),3.714522135,Comedy|Mystery|Thriller
"Fifth Element, The (1997)",3.714479393,Action|Adventure|Comedy|Sci-Fi
Seven Pounds (2008),3.714438122,Drama
Eye of the Needle (1981),3.714285714,Thriller
Ariel (1988),3.713983051,Drama
Megamind (2010),3.713928795,Action|Animation|Children|Comedy|Sci-Fi|IMAX
Bandit Queen (1994),3.71388102,Drama
Snow Cake (2006),3.713872832,Drama
"Roaring Twenties, The (1939)",3.713157895,Crime|Drama|Thriller
Kung Fu Panda (2008),3.712846911,Action|Animation|Children|Comedy|IMAX
Duel (1971),3.712701613,Action|Mystery|Thriller
All the Mornings of the World (Tous les matins du monde) (1991),3.712598425,Drama|Romance
Arizona Dream (1993),3.712209302,Comedy|Drama|Fantasy|Romance
"Stranger, The (1946)",3.712,Drama|Film-Noir|Thriller
Saving Mr. Banks (2013),3.711899791,Comedy|Drama
Follow the Fleet (1936),3.711864407,Comedy|Musical|Romance
"Full Monty, The (1997)",3.711838413,Comedy|Drama
21 Grams (2003),3.711796914,Crime|Drama|Mystery|Romance|Thriller
Fellini's Roma (Roma) (1972),3.711711712,Drama
"Grey Fox, The (1982)",3.711428571,Romance|Western
"Passage to India, A (1984)",3.711009174,Adventure|Drama
Captain America: The Winter Soldier (2014),3.710943695,Action|Adventure|Sci-Fi|IMAX
Chocolat (1988),3.710674157,Drama
"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",3.710526316,Action|Drama|Romance|Thriller
Six Degrees of Separation (1993),3.710448932,Drama
Gunga Din (1939),3.71007371,Adventure|Comedy|War
Willy Wonka & the Chocolate Factory (1971),3.70993471,Children|Comedy|Fantasy|Musical
Noises Off... (1992),3.709836066,Comedy
"Green Butchers, The (Grønne slagtere, De) (2003)",3.70979021,Comedy|Crime|Drama|Romance
Together (Han ni Zai Yiki) (2002),3.709677419,Drama
"Under the Same Moon (Misma luna, La) (2007)",3.70952381,Drama
"Life Aquatic with Steve Zissou, The (2004)",3.709439528,Adventure|Comedy|Fantasy
"Cider House Rules, The (1999)",3.709298936,Drama
We Need to Talk About Kevin (2011),3.709183673,Drama|Thriller
"Joy Luck Club, The (1993)",3.709121246,Drama|Romance
Raising Victor Vargas (2002),3.709070796,Comedy|Drama|Romance
"Others, The (2001)",3.708702138,Drama|Horror|Mystery|Thriller
Alexander Nevsky (Aleksandr Nevskiy) (1938),3.708333333,Action|Drama|War
"Bad Seed, The (1956)",3.708033573,Drama|Thriller
Crazy Heart (2009),3.707359813,Drama|Romance
"Flight of Dragons, The (1982)",3.707253886,Adventure|Animation|Children|Drama|Fantasy
Saraband (2003),3.707236842,Drama
Easy Rider (1969),3.707207207,Adventure|Drama
"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)",3.707142857,Adventure|Comedy|Fantasy
Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),3.706896552,Comedy|Drama
1984 (1956),3.706775701,Drama|Sci-Fi
Captain Horatio Hornblower R.N. (1951),3.70657277,Action|Adventure|Drama|War
Yankee Doodle Dandy (1942),3.706477733,Drama|Musical
"Synecdoche, New York (2008)",3.706473214,Comedy|Drama
Bang the Drum Slowly (1973),3.706349206,Drama
Watership Down (1978),3.706207635,Adventure|Animation|Children|Drama|Fantasy
Frozen (2013),3.706185567,Adventure|Animation|Comedy|Fantasy|Musical|Romance
Enemy at the Gates (2001),3.705915101,Drama|War
